score,tier,action,reason,outreach,breakdown,permit_id,address,project_type,estimated_value,description,contractor_name,issue_date,category,work_type,source,city,актуальность,needs_email,email,contact_name,stage
43,Cold,Skip,"commercial project, budget $358,063","Hi Waner Construction Company Inc,

We saw your project at 1470 S Holly ST 2 BLDG, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$358,063"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2026-COMMCON-0000169,"1470 S Holly ST 2 BLDG, Denver, CO",Commercial,358063,Alteration/Tenant Finish — Virginia Village neighborhood,Waner Construction Company Inc,2026-05-18,commercial,Renovation,"Denver, CO",Denver,Very High,True,,,
43,Cold,Skip,"commercial project, budget $358,000","Hi Bvb General Contractors Llc,

We saw your project at 2101 S Clermont ST, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$358,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2026-COMMCON-0000030,"2101 S Clermont ST, Denver, CO",Commercial,358000,Alteration/Tenant Finish — University Hills neighborhood,Bvb General Contractors Llc,2026-05-01,commercial,Renovation,"Denver, CO",Denver,Very High,True,,,
43,Cold,Skip,"commercial project, budget $357,000, hotel — high stone demand","Hi Boots Construction Company,

We noticed your project at 1800 Larimer ST, Denver, CO and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$357,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0002223,"1800 Larimer ST, Denver, CO",Commercial,357000,Alteration/Tenant Finish — Union Station neighborhood,Boots Construction Company,2025-10-28,hotel,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $355,000, hotel — high stone demand","Hi Tenant Improvement Construction Corp,

We noticed your project at 1775 N Sherman St 2100, Denver, CO and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$355,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2026-COMMCON-0000117,"1775 N Sherman St 2100, Denver, CO",Commercial,355000,Alteration/Tenant Finish — North Capitol Hill neighborhood,Tenant Improvement Construction Corp,2026-02-18,hotel,Renovation,"Denver, CO",Denver,High,True,,,
43,Cold,Skip,"commercial project, budget $351,803","Hi Horizon Retail Construction Inc,

We saw your project at 3000 E 1st AVE 1102, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$351,803"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0002302,"3000 E 1st AVE 1102, Denver, CO",Commercial,351803,Alteration/Tenant Finish — Cherry Creek neighborhood,Horizon Retail Construction Inc,2025-12-30,office,Renovation,"Denver, CO",Denver,High,True,,,
43,Cold,Skip,"commercial project, budget $351,000","Hi Fitzsimmons Mark,

We saw your project at 4700 N Kingston ST, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$351,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0000359,"4700 N Kingston ST, Denver, CO",Commercial,351000,Alteration/Tenant Finish — Montbello neighborhood,Fitzsimmons Mark,2025-07-28,commercial,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $350,778","Hi Dci Residential Llc,

We saw your project at 4290 N Brighton BLVD 130, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$350,778"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0001538,"4290 N Brighton BLVD 130, Denver, CO",Commercial,350778,Alteration/Tenant Finish — Elyria Swansea neighborhood,Dci Residential Llc,2025-08-20,commercial,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $350,450","Hi James M. Barb Construction Inc,

We saw your project at 3000 E 1st AVE, Denver, CO and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$350,450"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0002025,"3000 E 1st AVE, Denver, CO",Commercial,350450,Alteration/Tenant Finish — Cherry Creek neighborhood,James M. Barb Construction Inc,2025-09-30,office,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $350,000, hotel — high stone demand","Hi Hensel Phelps Construction Co,

We noticed your project at 8400 Pena BLVD, Denver, CO and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$350,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0002338,"8400 Pena BLVD, Denver, CO",Commercial,350000,Alteration/Tenant Finish — DIA neighborhood,Hensel Phelps Construction Co,2025-11-11,hotel,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $350,000, hotel — high stone demand","Hi Symmetry Builders Inc,

We noticed your project at 2501 Welton ST, Denver, CO and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$350,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2024-COMMCON-0002215,"2501 Welton ST, Denver, CO",Commercial,350000,Alteration/Tenant Finish — Five Points neighborhood,Symmetry Builders Inc,2025-06-18,hotel,Renovation,"Denver, CO",Denver,Medium,True,,,
43,Cold,Skip,"commercial project, budget $335,785, hotel — high stone demand","Hi Bold Ventures Llc,

We noticed your project at 360 W 13th AVE, Denver, CO and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Commercial"", ""points"": 15, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$335,785"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 43, ""final_score"": 43, ""clamped"": false}",2025-COMMCON-0001242,"360 W 13th AVE, Denver, CO",Commercial,335785,Repair/Replace — Civic Center neighborhood,Bold Ventures Llc,2025-06-12,hotel,Renovation,"Denver, CO",Denver,Medium,True,,,
